Id,Country,City,Latitude,Longitude,Altitude,"position.minLat","position.maxLat","position.minLong","position.maxLong","position.lat","position.long","position.Altitude"
182,Albania,Gjorkaj,"41.2780556","20.1705551","784.0","41.2730556","41.283055600000004","20.165555100000002","20.1755551","41.2780556","20.1705551","784.0"
183,Albania,Rinas,"41.2861111","20.1661110","760.0","41.2811111","41.2911111","20.161111000000002","20.171111","41.2861111","20.166111","760.0"
184,Albania,Ballgjin,"41.3086111","20.1933327","967.0","41.3036111","41.3136111","20.1883327","20.198332699999998","41.3086111","20.1933327","967.0"
185,Algeria,Algiers,"36.7630556","3.0505557","1.0","36.7580556","36.768055600000004","3.0455557","3.0555556999999998","36.7630556","3.0505557","1.0"
186,Algeria,Oran,"35.6911111","-0.6416667","101.0","35.6861111","35.6961111","-0.6466667","-0.6366667","35.6911111","-0.6416667","101.0"
187,Algeria,Constantine,"36.3650000","6.6147223","501.0","36.36","36.370000000000005","6.6097223000000005","6.6197223","36.365","6.6147223","501.0"
188,Algeria,Batna,"35.5559710","6.1741447","1035.0","35.550971","35.560971","6.1691447","6.1791447","35.555971","6.1741447","1035.0"
189,Algeria,"Bab Ezzouar","36.7166667","3.1833334","32.0","36.711666699999995","36.7216667","3.1783334","3.1883334","36.7166667","3.1833334","32.0"
190,Algeria,Annaba,"36.9000000","7.7666669","1.0","36.894999999999996","36.905","7.7616669","7.7716669","36.9","7.7666669","1.0"
191,Algeria,"Sidi Bel Abbes","35.1938889","-0.6413889","476.0","35.188888899999995","35.1988889","-0.6463889","-0.6363889","35.1938889","-0.6413889","476.0"
192,Algeria,"Ech Chettia","36.1956637","1.2584496","168.0","36.190663699999995","36.2006637","1.2534496000000002","1.2634496","36.1956637","1.2584496","168.0"
193,Algeria,Bejaia,"36.7500000","5.0833335","1.0","36.745","36.755","5.0783335","5.0883335","36.75","5.0833335","1.0"
194,Algeria,Skikda,"36.8791667","6.9066668","94.0","36.874166699999996","36.8841667","6.9016668","6.9116668","36.8791667","6.9066668","94.0"
195,Algeria,"El Achir","36.0666667","4.6305556","1003.0","36.061666699999996","36.0716667","4.6255556","4.6355556","36.0666667","4.6305556","1003.0"
196,Algeria,Medea,"36.2675000","2.7500000","1005.0","36.262499999999996","36.2725","2.745","2.755","36.2675","2.75","1005.0"
197,Algeria,Bechar,"31.6166667","-2.2166667","785.0","31.6116667","31.6216667","-2.2216667","-2.2116667000000003","31.6166667","-2.2166667","785.0"
198,Algeria,Tlemcen,"34.8783333","-1.3150001","843.0","34.8733333","34.883333300000004","-1.3200001","-1.3100001000000001","34.8783333","-1.3150001","843.0"
199,Algeria,Mostaganem,"35.9333333","0.0902778","85.0","35.9283333","35.938333300000004","0.0852778","0.09527780000000001","35.9333333","0.0902778","85.0"
200,Algeria,"El Eulma","36.1500000","5.6833334","941.0","36.144999999999996","36.155","5.6783334000000005","5.6883334","36.15","5.6833334","941.0"
201,Algeria,Saida,"34.8333333","0.1500000","869.0","34.8283333","34.8383333","0.145","0.155","34.8333333","0.15","869.0"
202,Algeria,Guelma,"36.4661111","7.4338889","257.0","36.4611111","36.4711111","7.4288889000000005","7.4388889","36.4661111","7.4338889","257.0"
203,Algeria,"Bordj el Kiffan","36.7475000","3.1930556","33.0","36.7425","36.752500000000005","3.1880556","3.1980556","36.7475","3.1930556","33.0"
204,Algeria,"Ain Oussera","35.4513889","2.9058332","694.0","35.446388899999995","35.4563889","2.9008332","2.9108332","35.4513889","2.9058332","694.0"
205,Algeria,Laghouat,"33.8000000","2.8833332","776.0","33.794999999999995","33.805","2.8783332","2.8883332","33.8","2.8833332","776.0"
206,Algeria,"Ain Beida","35.7963889","7.3927779","1021.0","35.791388899999994","35.8013889","7.3877779","7.3977778999999995","35.7963889","7.3927779","1021.0"
207,Algeria,Baraki,"36.6691667","3.0952778","30.0","36.664166699999996","36.6741667","3.0902778","3.1002777999999998","36.6691667","3.0952778","30.0"
208,Algeria,"Oum el Bouaghi","35.8775000","7.1136112","955.0","35.872499999999995","35.8825","7.1086112","7.1186112","35.8775","7.1136112","955.0"
209,Algeria,Messaad,"34.1666667","3.5000000","768.0","34.1616667","34.1716667","3.495","3.505","34.1666667","3.5","768.0"
210,Algeria,Barika,"35.3897222","5.3766665","451.0","35.3847222","35.394722200000004","5.3716665","5.3816665","35.3897222","5.3766665","451.0"
211,Algeria,"Beni Mered","36.5230556","2.8625000","149.0","36.5180556","36.5280556","2.8575","2.8674999999999997","36.5230556","2.8625","149.0"
212,Algeria,Aflou,"34.1088889","2.1019444","1372.0","34.103888899999994","34.1138889","2.0969444","2.1069443999999997","34.1088889","2.1019444","1372.0"
213,Algeria,"El Khroub","36.2633333","6.6936111","597.0","36.2583333","36.2683333","6.6886111","6.6986111","36.2633333","6.6936111","597.0"
214,Algeria,Rouissat,"31.9272222","5.3497224","151.0","31.9222222","31.9322222","5.3447224","5.3547224","31.9272222","5.3497224","151.0"
215,Algeria,Berrouaghia,"36.1366667","2.9130557","913.0","36.1316667","36.1416667","2.9080557000000002","2.9180557","36.1366667","2.9130557","913.0"
216,Algeria,"Ksar el Boukhari","35.8855556","2.7508333","728.0","35.8805556","35.890555600000006","2.7458333","2.7558333","35.8855556","2.7508333","728.0"
217,Algeria,"Khemis Miliana","36.2622222","2.2180555","365.0","36.257222199999994","36.2672222","2.2130555000000003","2.2230555","36.2622222","2.2180555","365.0"
218,Algeria,Azzaba,"36.7394444","7.1052780","105.0","36.734444399999994","36.7444444","7.100278","7.110278","36.7394444","7.105278","105.0"
219,Algeria,Tamanrasset,"22.7850000","5.5227780","1319.0","22.78","22.79","5.517778","5.527778","22.785","5.522778","1319.0"
220,Algeria,"Ain Touta","35.3766667","5.8961110","894.0","35.3716667","35.381666700000004","5.891111","5.901111","35.3766667","5.896111","894.0"
221,Algeria,Cheria,"35.2730556","7.7519445","1093.0","35.2680556","35.2780556","7.7469445","7.7569444999999995","35.2730556","7.7519445","1093.0"
222,Algeria,Birkhadem,"36.7127778","3.0616667","134.0","36.707777799999995","36.7177778","3.0566667","3.0666667","36.7127778","3.0616667","134.0"
223,Algeria,"Chelghoum el Aid","36.1594444","6.1650000","773.0","36.154444399999996","36.1644444","6.16","6.17","36.1594444","6.165","773.0"
224,Algeria,"Sidi Aissa","35.8913889","3.7711110","672.0","35.8863889","35.896388900000005","3.766111","3.7761109999999998","35.8913889","3.771111","672.0"
225,Algeria,Larba,"36.5666667","3.1500001","109.0","36.561666699999996","36.5716667","3.1450001000000003","3.1550001","36.5666667","3.1500001","109.0"
226,Algeria,Mila,"36.4502778","6.2644444","488.0","36.4452778","36.455277800000005","6.2594444000000005","6.2694444","36.4502778","6.2644444","488.0"
227,Algeria,"Bir el Ater","34.7333333","8.0500002","844.0","34.728333299999996","34.7383333","8.045000199999999","8.0550002","34.7333333","8.0500002","844.0"
228,Algeria,Sougueur,"35.1913889","1.4983333","1101.0","35.1863889","35.1963889","1.4933333000000002","1.5033333","35.1913889","1.4983333","1101.0"
229,Algeria,"Ain Fakroun","35.9763889","6.8755555","933.0","35.9713889","35.981388900000006","6.8705555","6.8805555","35.9763889","6.8755555","933.0"
230,Algeria,Tolga,"34.7166667","5.3833332","249.0","34.711666699999995","34.7216667","5.3783332","5.3883332","34.7166667","5.3833332","249.0"
231,Algeria,"Es Senia","35.6511111","-0.6341667","91.0","35.6461111","35.656111100000004","-0.6391667","-0.6291667","35.6511111","-0.6341667","91.0"
232,Algeria,"Bir el Djir","35.7200000","-0.5450000","178.0","35.714999999999996","35.725","-0.55","-0.54","35.72","-0.545","178.0"
233,Algeria,Akbou,"36.4611111","4.5333333","278.0","36.456111099999994","36.4661111","4.5283333","4.5383333","36.4611111","4.5333333","278.0"
234,Algeria,Besbes,"36.7022222","7.8472223","10.0","36.6972222","36.707222200000004","7.8422223","7.8522223","36.7022222","7.8472223","10.0"
235,Algeria,"Sidi Khaled","34.3833333","5.0000000","251.0","34.378333299999994","34.3883333","4.995","5.005","34.3833333","5.0","251.0"
236,Algeria,"Ain Sefra","32.7500000","-0.5833333","1082.0","32.745","32.755","-0.5883333000000001","-0.5783333","32.75","-0.5833333","1082.0"
237,Algeria,Frenda,"35.0619444","1.0422221","1083.0","35.0569444","35.066944400000004","1.0372221000000001","1.0472221","35.0619444","1.0422221","1083.0"
238,Algeria,Bougara,"36.5405556","3.0852778","142.0","36.535555599999995","36.5455556","3.0802778","3.0902778","36.5405556","3.0852778","142.0"
239,Algeria,"Hamma Bouziane","36.4130556","6.5974998","410.0","36.4080556","36.4180556","6.5924998","6.6024997999999995","36.4130556","6.5974998","410.0"
240,Algeria,Reguiba,"33.5666667","6.7166667","32.0","33.561666699999996","33.5716667","6.7116667","6.7216667","33.5666667","6.7166667","32.0"
241,Algeria,Meftah,"36.6194444","3.2252779","120.0","36.6144444","36.6244444","3.2202779","3.2302779","36.6194444","3.2252779","120.0"
242,Algeria,"Oued Rhiou","35.9633333","0.9136111","99.0","35.9583333","35.968333300000005","0.9086111","0.9186111","35.9633333","0.9136111","99.0"
243,Algeria,Boufarik,"36.5705556","2.9108334","65.0","36.565555599999996","36.5755556","2.9058334","2.9158334","36.5705556","2.9108334","65.0"
244,Algeria,Sig,"35.5277778","-0.1952778","32.0","35.5227778","35.532777800000005","-0.2002778","-0.1902778","35.5277778","-0.1952778","32.0"
245,Algeria,"Ksar Chellala","35.2122222","2.3188889","839.0","35.2072222","35.2172222","2.3138889000000002","2.3238889","35.2122222","2.3188889","839.0"
246,Algeria,"Sidi Moussa","36.6044444","3.0902779","57.0","36.599444399999996","36.6094444","3.0852779","3.0952778999999997","36.6044444","3.0902779","57.0"
247,Algeria,"Ras el Oued","35.9461111","5.0327778","1070.0","35.9411111","35.951111100000006","5.0277778","5.0377778","35.9461111","5.0327778","1070.0"
248,Algeria,Lakhdaria,"36.5622222","3.5944445","203.0","36.5572222","36.5672222","3.5894445","3.5994444999999997","36.5622222","3.5944445","203.0"
249,Algeria,Drean,"36.6838889","7.7463889","35.0","36.6788889","36.6888889","7.7413889000000005","7.7513889","36.6838889","7.7463889","35.0"
250,Algeria,Reghaia,"36.7422222","3.3413889","16.0","36.7372222","36.7472222","3.3363889","3.3463889","36.7422222","3.3413889","16.0"
251,Algeria,Boghni,"36.5422222","3.9530556","344.0","36.537222199999995","36.5472222","3.9480556","3.9580556","36.5422222","3.9530556","344.0"
252,Algeria,"Dar Chioukh","34.9000000","3.4833333","1114.0","34.894999999999996","34.905","3.4783333","3.4883333","34.9","3.4833333","1114.0"
253,Algeria,Sedrata,"36.1288889","7.5280557","821.0","36.1238889","36.1338889","7.5230557000000005","7.5330557","36.1288889","7.5280557","821.0"
254,Algeria,Djamaa,"33.5333333","6.0000000","121.0","33.5283333","33.538333300000005","5.995","6.005","33.5333333","6.0","121.0"
255,Algeria,Mansoura,"34.8650000","-1.3466667","835.0","34.86","34.870000000000005","-1.3516667","-1.3416667000000002","34.865","-1.3466667","835.0"
256,Algeria,Telerghma,"36.1152778","6.3641667","753.0","36.1102778","36.120277800000004","6.3591667","6.3691667","36.1152778","6.3641667","753.0"
257,Algeria,Remchi,"35.0611111","-1.4261111","217.0","35.056111099999995","35.0661111","-1.4311110999999999","-1.4211111","35.0611111","-1.4261111","217.0"
258,Algeria,Birine,"35.6350000","3.2249999","766.0","35.629999999999995","35.64","3.2199999","3.2299998999999997","35.635","3.2249999","766.0"
259,Algeria,"Sour el Ghozlane","36.1502778","3.6891668","899.0","36.145277799999995","36.1552778","3.6841668000000003","3.6941668","36.1502778","3.6891668","899.0"
260,Algeria,"Metlili Chaamba","32.2666667","3.6333332","489.0","32.2616667","32.271666700000004","3.6283332","3.6383332","32.2666667","3.6333332","489.0"
261,Algeria,"Khemis el Khechna","36.6486111","3.3305557","60.0","36.643611099999994","36.6536111","3.3255557000000002","3.3355557","36.6486111","3.3305557","60.0"
262,Algeria,Timimoun,"29.2500000","0.2500000","323.0","29.245","29.255","0.245","0.255","29.25","0.25","323.0"
263,Algeria,"I-n-Salah","27.2166667","2.4666667","282.0","27.211666700000002","27.2216667","2.4616667000000003","2.4716667","27.2166667","2.4666667","282.0"
264,Algeria,Touggourt,"33.1000000","6.0666666","167.0","33.095","33.105000000000004","6.0616666","6.0716665999999995","33.1","6.0666666","167.0"
265,Algeria,Merouana,"35.6286111","5.9116669","996.0","35.6236111","35.6336111","5.9066669","5.9166669","35.6286111","5.9116669","996.0"
266,Algeria,Kerkera,"36.9291667","6.5855556","12.0","36.9241667","36.934166700000006","6.5805556","6.5905556","36.9291667","6.5855556","12.0"
267,Algeria,"El Hadjar","36.8047222","7.7383332","3.0","36.7997222","36.8097222","7.7333332","7.7433331999999995","36.8047222","7.7383332","3.0"
268,Algeria,"Beni Saf","35.3036111","-1.3808333","1.0","35.298611099999995","35.3086111","-1.3858332999999998","-1.3758333","35.3036111","-1.3808333","1.0"
269,Algeria,Boudouaou,"36.7305556","3.4102778","1.0","36.7255556","36.735555600000005","3.4052778","3.4152777999999997","36.7305556","3.4102778","1.0"
270,Algeria,Berriane,"32.8333333","3.7666667","515.0","32.8283333","32.8383333","3.7616667","3.7716667","32.8333333","3.7666667","515.0"
271,Algeria,"Oued Fodda","36.1841667","1.5327778","186.0","36.179166699999996","36.1891667","1.5277778000000002","1.5377778","36.1841667","1.5327778","186.0"
272,Algeria,"Bou Arfa","36.4666667","2.8166666","239.0","36.461666699999995","36.4716667","2.8116666","2.8216666","36.4666667","2.8166666","239.0"
273,Algeria,"El Attaf","36.2247222","1.6727778","141.0","36.2197222","36.229722200000005","1.6677778","1.6777777999999999","36.2247222","1.6727778","141.0"
274,Algeria,"El Affroun","36.4669444","2.6252778","89.0","36.4619444","36.471944400000005","2.6202778","2.6302778","36.4669444","2.6252778","89.0"
275,Algeria,"`Ain el Hadjel","35.6758333","3.8822222","533.0","35.6708333","35.6808333","3.8772222000000003","3.8872222","35.6758333","3.8822222","533.0"
276,Algeria,Hennaya,"34.9513889","-1.3680556","440.0","34.946388899999995","34.9563889","-1.3730555999999998","-1.3630556","34.9513889","-1.3680556","440.0"
277,Algeria,"Tazoult-Lambese","35.4863889","6.2552776","1184.0","35.4813889","35.491388900000004","6.2502776","6.2602776","35.4863889","6.2552776","1184.0"
278,Algeria,"Draa el Mizan","36.5350000","3.8336110","444.0","36.529999999999994","36.54","3.828611","3.8386109999999998","36.535","3.833611","444.0"
279,Algeria,Timizart,"36.8000000","4.2666669","372.0","36.794999999999995","36.805","4.2616669","4.2716669","36.8","4.2666669","372.0"
280,Algeria,Sebdou,"34.6425000","-1.3330556","886.0","34.637499999999996","34.6475","-1.3380556","-1.3280556000000001","34.6425","-1.3330556","886.0"
281,Algeria,Tebesbest,"33.1166667","6.0833335","170.0","33.1116667","33.121666700000006","6.0783335","6.0883335","33.1166667","6.0833335","170.0"
282,Algeria,Souma,"36.5183333","2.9052777","135.0","36.5133333","36.523333300000004","2.9002777","2.9102777","36.5183333","2.9052777","135.0"
283,"United States","New York City","40.7142691","-74.0059738","2.0","40.7092691","40.719269100000005","-74.0109738","-74.00097380000001","40.7142691","-74.0059738","2.0"
284,"United States","Los Angeles","34.0522342","-118.2436829","115.0","34.0472342","34.0572342","-118.24868289999999","-118.2386829","34.0522342","-118.2436829","115.0"
285,"United States",Chicago,"41.8500330","-87.6500549","181.0","41.845033","41.855033000000006","-87.6550549","-87.6450549","41.850033","-87.6500549","181.0"
286,"United States",Houston,"29.7632836","-95.3632736","15.0","29.758283600000002","29.7682836","-95.3682736","-95.3582736","29.7632836","-95.3632736","15.0"
287,"United States",Philadelphia,"39.9523350","-75.1637878","8.0","39.947334999999995","39.957335","-75.16878779999999","-75.1587878","39.952335","-75.1637878","8.0"
288,"United States",Phoenix,"33.4483771","-112.0740356","0.0","33.4433771","33.453377100000004","-112.0790356","-112.0690356","33.4483771","-112.0740356","0.0"
289,"United States","San Antonio","29.4241219","-98.4936295","196.0","29.4191219","29.4291219","-98.49862949999999","-98.4886295","29.4241219","-98.4936295","196.0"
290,"United States","San Diego","32.7153292","-117.1572571","26.0","32.7103292","32.7203292","-117.16225709999999","-117.1522571","32.7153292","-117.1572571","26.0"
291,"United States",Dallas,"32.7830556","-96.8066635","137.0","32.778055599999995","32.7880556","-96.8116635","-96.8016635","32.7830556","-96.8066635","137.0"
292,"United States",Detroit,"42.3314270","-83.0457535","181.0","42.326426999999995","42.336427","-83.0507535","-83.04075350000001","42.331427","-83.0457535","181.0"
293,"United States","San Jose","37.3393857","-121.8949585","24.0","37.3343857","37.344385700000004","-121.8999585","-121.8899585","37.3393857","-121.8949585","24.0"
294,"United States",Jacksonville,"30.3321838","-81.6556473","7.0","30.3271838","30.3371838","-81.6606473","-81.6506473","30.3321838","-81.6556473","7.0"
295,"United States",Indianapolis,"39.7683765","-86.1580429","222.0","39.7633765","39.773376500000005","-86.1630429","-86.1530429","39.7683765","-86.1580429","222.0"
296,"United States",Columbus,"39.9611755","-82.9987946","237.0","39.9561755","39.966175500000006","-83.00379459999999","-82.9937946","39.9611755","-82.9987946","237.0"
297,"United States","San Francisco","37.7749295","-122.4194183","60.0","37.769929499999996","37.7799295","-122.4244183","-122.41441830000001","37.7749295","-122.4194183","60.0"
298,"United States",Austin,"30.2671530","-97.7430573","163.0","30.262153","30.272153","-97.7480573","-97.73805730000001","30.267153","-97.7430573","163.0"
299,"United States",Memphis,"35.1495343","-90.0489807","75.0","35.1445343","35.1545343","-90.0539807","-90.0439807","35.1495343","-90.0489807","75.0"
